"","airlineId","year","month","type","NormalizedDelay","count"
"72339",19977,2003,11,0,3.9999037,41558
"72340",19977,2003,12,0,3.9999084,43651
"72341",19977,2003,2,0,3.9998996,39842
"72342",19977,2003,3,0,3.9999092,44034
"72343",19977,2003,4,0,3.9999022,40958
"72344",19977,2003,5,0,3.999904,41638
"72345",19977,2003,6,0,3.9999068,42916
"72346",19977,2003,7,0,3.999912,45487
"72347",19977,2003,8,0,3.999911,44978
"72348",19977,2003,9,0,3.9999044,41832
"72349",19977,2004,1,0,3.9999068,42948
"72350",19977,2004,10,0,3.9999106,44796
"72351",19977,2004,11,0,3.9999022,40894
"72352",19977,2004,12,0,3.9999049,42034
"72353",19977,2004,2,0,3.9999015,40641
"72354",19977,2004,3,0,3.9999099,44348
"72355",19977,2004,4,0,3.9999077,43328
"72356",19977,2004,5,0,3.9999092,44042
"72357",19977,2004,6,0,3.9999115,45256
"72358",19977,2004,7,0,3.9999154,47272
"72359",19977,2004,8,0,3.999917,48147
"72360",19977,2004,9,0,3.9999077,43302
"72361",19977,2005,1,0,3.9998968,38709
"72362",19977,2005,10,0,3.9998975,39053
"72363",19977,2005,11,0,3.9998949,38047
"72364",19977,2005,12,0,3.9998977,39116
"72365",19977,2005,2,0,3.9998872,35507
"72366",19977,2005,3,0,3.9998972,38907
"72367",19977,2005,4,0,3.9998915,36860
"72368",19977,2005,5,0,3.9998975,38991
"72369",19977,2005,6,0,3.9998972,38889
"72370",19977,2005,7,0,3.9999,40047
"72371",19977,2005,8,0,3.9999003,40155
"72372",19977,2005,9,0,3.999894,37703
"72373",19977,2006,1,0,3.999895,38102
"72374",19977,2006,10,0,3.9999,40070
"72375",19977,2006,11,0,3.999897,38796
"72376",19977,2006,12,0,3.9998956,38266
"72377",19977,2006,2,0,3.9998875,35564
"72378",19977,2006,3,0,3.9999006,40250
"72379",19977,2006,4,0,3.9998968,38717
"72380",19977,2006,5,0,3.9999008,40348
"72381",19977,2006,6,0,3.9998994,39784
"72382",19977,2006,7,0,3.9999018,40699
"72383",19977,2006,8,0,3.9999042,41766
"72384",19977,2006,9,0,3.9998965,38629
"72385",19977,2007,1,0,3.9998977,39131
"72386",19977,2007,10,0,3.9998972,38883
"72387",19977,2007,11,0,3.9998913,36770
"72388",19977,2007,12,0,3.9998896,36217
"72389",19977,2007,2,0,3.999884,34464
"72390",19977,2007,3,0,3.9999006,40218
"72391",19977,2007,4,0,3.9998958,38380
"72392",19977,2007,5,0,3.999899,39611
"72393",19977,2007,6,0,3.9998963,38568
"72394",19977,2007,7,0,3.9998999,39920
"72395",19977,2007,8,0,3.9999008,40378
"72396",19977,2007,9,0,3.9998922,37115
"72397",19977,2008,1,0,3.9998858,35025
"72398",19977,2008,10,0,3.9998825,34016
"72399",19977,2008,11,0,3.9998665,29949
"72400",19977,2008,12,0,3.9998698,30724
"72401",19977,2008,2,0,3.999882,33879
"72402",19977,2008,3,0,3.9998949,38026
"72403",19977,2008,4,0,3.9998906,36561
"72404",19977,2008,5,0,3.9998937,37618
"72405",19977,2008,6,0,3.9998932,37434
"72406",19977,2008,7,0,3.9998958,38425
"72407",19977,2008,8,0,3.9998944,37885
"72408",19977,2008,9,0,3.9998786,32980
"72409",19977,2009,1,0,3.9998658,29825
"72410",19977,2009,10,0,3.999864,29410
"72411",19977,2009,11,0,3.999851,26844
"72412",19977,2009,12,0,3.9998543,27466
"72413",19977,2009,2,0,3.9998598,28547
"72414",19977,2009,3,0,3.9998782,32812
"72415",19977,2009,4,0,3.9998662,29905
"72416",19977,2009,5,0,3.9998689,30484
"72417",19977,2009,6,0,3.9998722,31306
"72418",19977,2009,7,0,3.9998767,32421
"72419",19977,2009,8,0,3.9998758,32189
"72420",19977,2009,9,0,3.999861,28798
"72421",19977,2010,1,0,3.999849,26520
"72422",19977,2010,10,0,3.9998577,28093
"72423",19977,2010,11,0,3.9998477,26244
"72424",19977,2010,12,0,3.9998462,25994
"72425",19977,2010,2,0,3.9998324,23881
"72426",19977,2010,3,0,3.9998589,28340
"72427",19977,2010,4,0,3.999853,27189
"72428",19977,2010,5,0,3.999856,27756
"72429",19977,2010,6,0,3.9998574,28045
"72430",19977,2010,7,0,3.9998627,29108
"72431",19977,2010,8,0,3.9998639,29357
"72432",19977,2010,9,0,3.999852,27031
"72433",19977,2011,1,0,3.9998388,24813
"72434",19977,2011,10,0,3.9998338,24054
"72435",19977,2011,11,0,3.9998178,21959
"72436",19977,2011,12,0,3.9998255,22930
"72437",19977,2011,2,0,3.9998214,22402
"72438",19977,2011,3,0,3.9998486,26436
"72439",19977,2011,4,0,3.9998345,24163
"72440",19977,2011,5,0,3.9998393,24886
"72441",19977,2011,6,0,3.9998484,26360
"72442",19977,2011,7,0,3.9998538,27361
"72443",19977,2011,8,0,3.9998522,27073
"72444",19977,2011,9,0,3.9998305,23601
"72445",19977,2012,1,0,3.9998982,39292
"72446",19977,2012,10,0,3.9999018,40754
"72447",19977,2012,11,0,3.999898,39166
"72448",19977,2012,12,0,3.9998996,39862
"72449",19977,2012,2,0,3.9998968,38762
"72450",19977,2012,3,0,3.9999094,44163
"72451",19977,2012,4,0,3.999905,42176
"72452",19977,2012,5,0,3.999907,43042
"72453",19977,2012,6,0,3.99991,44533
"72454",19977,2012,7,0,3.9999118,45316
"72455",19977,2012,8,0,3.9980917,2096
"72456",19977,2012,9,0,3.9999022,40926
"72457",19977,2013,1,0,3.999896,38456
"72458",19977,2013,10,0,3.9999042,41768
"72459",19977,2013,11,0,3.9998977,39130
"72460",19977,2013,12,0,3.9998982,39295
"72461",19977,2013,2,0,3.999888,35688
"72462",19977,2013,3,0,3.999904,41648
"72463",19977,2013,4,0,3.9998984,39359
"72464",19977,2013,5,0,3.999903,41219
"72465",19977,2013,6,0,3.999904,41605
"72466",19977,2013,7,0,3.9999065,42751
"72467",19977,2013,8,0,3.9999068,42913
"72468",19977,2013,9,0,3.9998982,39276
"72469",19977,2014,1,0,3.999889,35968
"72470",19977,2014,10,0,3.9999042,41704
"72471",19977,2014,11,0,3.999895,38127
"72472",19977,2014,12,0,3.9998963,38590
"72473",19977,2014,2,0,3.9998813,33714
"72474",19977,2014,3,0,3.9999013,40554
"72475",19977,2014,4,0,3.999895,38164
"72476",19977,2014,5,0,3.999901,40461
"72477",19977,2014,6,0,3.9999022,40898
"72478",19977,2014,7,0,3.999905,42112
"72479",19977,2014,8,0,3.9999027,41109
"72480",19977,2014,9,0,3.9998963,38591
"72481",19977,2015,1,0,3.999889,35996
"72482",19977,2015,10,0,3.9999092,44045
"72483",19977,2015,2,0,3.9998817,33809
"72484",19977,2015,3,0,3.9999027,41157
"72485",19977,2015,4,0,3.9998984,39390
"72486",19977,2015,5,0,3.9999053,42253
"72487",19977,2015,6,0,3.9999065,42779
"72488",19977,2015,7,0,3.9999092,44086
"72489",19977,2015,8,0,3.9999077,43337
"72490",19977,2015,9,0,3.9999006,40186
"72491",19991,1987,12,0,3.9997194,14251
"72492",19991,1988,1,0,3.9997225,14416
"72493",19991,1988,10,0,3.9997303,14838
"72494",19991,1988,11,0,3.9997187,14219
"72495",19991,1988,12,0,3.999728,14704
"72496",19991,1988,2,0,3.999715,14038
"72497",19991,1988,3,0,3.9997156,14058
"72498",19991,1988,4,0,3.999714,13977
"72499",19991,1988,5,0,3.9997258,14595
"72500",19991,1988,6,0,3.9997187,14216
"72501",19991,1988,7,0,3.9997222,14402
"72502",19991,1988,8,0,3.9997237,14470
"72503",19991,1988,9,0,3.9997158,14076
"72504",19991,1989,1,0,3.9997299,14810
"72505",19991,1989,10,0,3.9997602,16674
"72506",19991,1989,11,0,3.9997444,15649
"72507",19991,1989,12,0,3.9997551,16334
"72508",19991,1989,2,0,3.9997005,13358
"72509",19991,1989,3,0,3.9997382,15276
"72510",19991,1989,4,0,3.999732,14922
"72511",19991,1989,5,0,3.99975,16001
"72512",19991,1989,6,0,3.9997485,15909
"72513",19991,1989,7,0,3.999753,16200
"72514",19991,1989,8,0,3.9997585,16560
"72515",19991,1989,9,0,3.9997454,15704
"72516",19991,1990,1,0,3.9997585,16568
"72517",19991,1990,10,0,3.999778,18023
"72518",19991,1990,11,0,3.999767,17169
"72519",19991,1990,12,0,3.999773,17632
"72520",19991,1990,2,0,3.9997277,14686
"72521",19991,1990,3,0,3.9997625,16848
"72522",19991,1990,4,0,3.9997654,17055
"72523",19991,1990,5,0,3.9997764,17878
"72524",19991,1990,6,0,3.9997668,17158
"72525",19991,1990,7,0,3.9997776,17973
"72526",19991,1990,8,0,3.9997816,18325
"72527",19991,1990,9,0,3.9997706,17446
"72528",19991,1991,1,0,3.9997797,18160
"72529",19991,1991,10,0,3.9997468,15797
"72530",19991,1991,11,0,3.99973,14819
"72531",19991,1991,12,0,3.999747,15809
"72532",19991,1991,2,0,3.9997563,16412
"72533",19991,1991,3,0,3.9997818,18331
"72534",19991,1991,4,0,3.9997838,18501
"72535",19991,1991,5,0,3.999796,19608
"72536",19991,1991,6,0,3.999787,18797
"72537",19991,1991,7,0,3.9997938,19404
"72538",19991,1991,8,0,3.9997635,16914
"72539",19991,1991,9,0,3.999737,15216
"72540",19991,1992,1,0,3.99975,15995
"72541",19991,1992,10,0,3.9997358,15143
"72542",19991,1992,11,0,3.9997196,14264
"72543",19991,1992,12,0,3.9997249,14534
"72544",19991,1992,2,0,3.999734,15037
"72545",19991,1992,3,0,3.9997559,16384
"72546",19991,1992,4,0,3.999749,15931
"72547",19991,1992,5,0,3.9997528,16183
"72548",19991,1992,6,0,3.9997594,16630
"72549",19991,1992,7,0,3.999767,17176
"72550",19991,1992,8,0,3.99976,16666
"72551",19991,1992,9,0,3.9997404,15412
"72552",19991,1993,1,0,3.9997141,13994
"72553",19991,1993,10,0,3.9997225,14419
"72554",19991,1993,11,0,3.999711,13840
"72555",19991,1993,12,0,3.9997227,14427
"72556",19991,1993,2,0,3.9996881,12829
"72557",19991,1993,3,0,3.9997177,14169
"72558",19991,1993,4,0,3.9997141,13992
"72559",19991,1993,5,0,3.9997194,14252
"72560",19991,1993,6,0,3.9997125,13906
"72561",19991,1993,7,0,3.9997206,14316
"72562",19991,1993,8,0,3.9997213,14348
"72563",19991,1993,9,0,3.9997108,13830
"72564",19991,1994,1,0,3.9997172,14141
"72565",19991,1994,10,0,3.9997206,14320
"72566",19991,1994,11,0,3.99971,13796
"72567",19991,1994,12,0,3.9997199,14282
"72568",19991,1994,2,0,3.9996872,12791
"72569",19991,1994,3,0,3.9997218,14378
"72570",19991,1994,4,0,3.9997122,13896
"72571",19991,1994,5,0,3.9997225,14415
"72572",19991,1994,6,0,3.9997153,14047
"72573",19991,1994,7,0,3.9997158,14073
"72574",19991,1994,8,0,3.999723,14437
"72575",19991,1994,9,0,3.999714,13980
"72576",19991,1995,1,0,3.9997296,14797
"72577",19991,1995,10,0,3.99975,16001
"72578",19991,1995,11,0,3.9997387,15306
"72579",19991,1995,12,0,3.999744,15622
"72580",19991,1995,2,0,3.9997034,13484
"72581",19991,1995,3,0,3.9997396,15362
"72582",19991,1995,4,0,3.9997323,14944
"72583",19991,1995,5,0,3.9997437,15610
"72584",19991,1995,6,0,3.9997373,15227
"72585",19991,1995,7,0,3.9997478,15851
"72586",19991,1995,8,0,3.99975,15987
"72587",19991,1995,9,0,3.9997425,15528
"72588",19991,1996,1,0,3.9997406,15414
"72589",19991,1996,10,0,3.9997559,16380
"72590",19991,1996,11,0,3.9997447,15667
"72591",19991,1996,12,0,3.9997568,16443
"72592",19991,1996,2,0,3.9997282,14712
"72593",19991,1996,3,0,3.9997473,15832
"72594",19991,1996,4,0,3.999747,15810
"72595",19991,1996,5,0,3.9997544,16284
"72596",19991,1996,6,0,3.9997463,15774
"72597",19991,1996,7,0,3.9997535,16230
"72598",19991,1996,8,0,3.9997556,16374
"72599",19991,1996,9,0,3.9997482,15882
"72600",19991,1997,1,0,3.999757,16468
"72601",19991,1997,10,0,3.9997559,16379
"72602",19991,1997,11,0,3.9997427,15550
"72603",19991,1997,12,0,3.9997473,15828
"72604",19991,1997,2,0,3.9997358,15136
"72605",19991,1997,3,0,3.999761,16744
"72606",19991,1997,4,0,3.9997532,16216
"72607",19991,1997,5,0,3.9997602,16675
"72608",19991,1997,6,0,3.999755,16317
"72609",19991,1997,7,0,3.999765,17022
"72610",19991,1997,8,0,3.9997618,16790
"72611",19991,1997,9,0,3.9997485,15908
"72612",19991,1998,1,0,3.9997447,15665
"72613",19991,1998,10,0,3.9997559,16380
"72614",19991,1998,11,0,3.9997406,15414
"72615",19991,1998,12,0,3.9997497,15977
"72616",19991,1998,2,0,3.9997215,14366
"72617",19991,1998,3,0,3.999751,16069
"72618",19991,1998,4,0,3.9997454,15710
"72619",19991,1998,5,0,3.9997556,16368
"72620",19991,1998,6,0,3.9997492,15953
"72621",19991,1998,7,0,3.9997551,16331
"72622",19991,1998,8,0,3.999756,16399
"72623",19991,1998,9,0,3.9997423,15520
"72624",19991,1999,1,0,3.9997482,15887
"72625",19991,1999,10,0,3.999765,17019
"72626",19991,1999,11,0,3.999752,16129
"72627",19991,1999,12,0,3.999761,16749
"72628",19991,1999,2,0,3.999734,15037
"72629",19991,1999,3,0,3.9997578,16520
"72630",19991,1999,4,0,3.9997525,16162
"72631",19991,1999,5,0,3.999761,16749
"72632",19991,1999,6,0,3.9997582,16553
"72633",19991,1999,7,0,3.9997592,16604
"72634",19991,1999,8,0,3.9997652,17033
"72635",19991,1999,9,0,3.9997556,16375
"72636",19991,2000,1,0,3.999757,16461
"72637",19991,2000,10,0,3.9997694,17351
"72638",19991,2000,11,0,3.9997613,16757
"72639",19991,2000,12,0,3.9997675,17203
"72640",19991,2000,2,0,3.9997396,15362
"72641",19991,2000,3,0,3.9997678,17222
"72642",19991,2000,4,0,3.9997616,16773
"72643",19991,2000,5,0,3.999773,17614
"72644",19991,2000,6,0,3.9997652,17025
"72645",19991,2000,7,0,3.9997623,16836
"72646",19991,2000,8,0,3.9997718,17535
"72647",19991,2000,9,0,3.9997642,16963
"72648",19991,2001,1,0,3.9997766,17909
"72649",19991,2001,10,0,3.9997423,15523
"72650",19991,2001,11,0,3.9996998,13324
"72651",19991,2001,12,0,3.9997172,14146
"72652",19991,2001,2,0,3.9997542,16276
"72653",19991,2001,3,0,3.9997785,18059
"72654",19991,2001,4,0,3.9997644,16982
"72655",19991,2001,5,0,3.9997697,17362
"72656",19991,2001,6,0,3.9997652,17039
"72657",19991,2001,7,0,3.999774,17691
"72658",19991,2001,8,0,3.999778,18015
"72659",19991,2001,9,0,3.999724,14487
"72660",19991,2002,1,0,3.9997225,14416
"72661",19991,2002,10,0,3.9997556,16362
"72662",19991,2002,11,0,3.9997337,15025
"72663",19991,2002,12,0,3.9997356,15127
"72664",19991,2002,2,0,3.999695,13122
"72665",19991,2002,3,0,3.9997404,15402
"72666",19991,2002,4,0,3.9997404,15411
"72667",19991,2002,5,0,3.9997506,16032
"72668",19991,2002,6,0,3.9997525,16158
"72669",19991,2002,7,0,3.9997573,16477
"72670",19991,2002,8,0,3.9997582,16550
"72671",19991,2002,9,0,3.9997451,15687
"72672",19991,2003,1,0,3.9997356,15126
"72673",19991,2003,10,0,3.999723,14438
"72674",19991,2003,11,0,3.9997087,13734
"72675",19991,2003,12,0,3.9997196,14270
"72676",19991,2003,2,0,3.9997058,13597
"72677",19991,2003,3,0,3.9997425,15530
"72678",19991,2003,4,0,3.9997358,15143
"72679",19991,2003,5,0,3.999737,15209
"72680",19991,2003,6,0,3.9997318,14909
"72681",19991,2003,7,0,3.999737,15206
"72682",19991,2003,8,0,3.9997354,15115
"72683",19991,2003,9,0,3.9997187,14213
"72684",19991,2004,1,0,3.9997303,14836
"72685",19991,2004,10,0,3.9997401,15390
"72686",19991,2004,11,0,3.9997318,14917
"72687",19991,2004,12,0,3.999738,15266
"72688",19991,2004,2,0,3.9997163,14102
"72689",19991,2004,3,0,3.9997404,15405
"72690",19991,2004,4,0,3.9997296,14796
"72691",19991,2004,5,0,3.9997373,15229
"72692",19991,2004,6,0,3.9997385,15290
"72693",19991,2004,7,0,3.9997418,15490
"72694",19991,2004,8,0,3.9997387,15304
"72695",19991,2004,9,0,3.9997268,14637
"72696",19991,2005,1,0,3.99973,14825
"72697",19991,2005,10,0,3.9997427,15551
"72698",19991,2005,11,0,3.999732,14925
"72699",19991,2005,12,0,3.9997392,15340
"72700",19991,2005,2,0,3.9997082,13704
"72701",19991,2005,3,0,3.9997425,15538
"72702",19991,2005,4,0,3.9997368,15200
"72703",19991,2005,5,0,3.999748,15865
"72704",19991,2005,6,0,3.9997442,15639
"72705",19991,2005,7,0,3.9997516,16104
"72706",19991,2005,8,0,3.9997547,16312
"72707",19991,2005,9,0,3.999736,15151
"72708",20211,1987,12,0,3.9992375,5246
"72709",20211,1988,1,0,3.9992542,5363
"72710",20211,1988,10,0,3.9992537,5360
"72711",20211,1988,11,0,3.9992094,5060
"72712",20211,1988,12,0,3.9992373,5245
"72713",20211,1988,2,0,3.9991846,4906
"72714",20211,1988,3,0,3.999264,5434
"72715",20211,1988,4,0,3.9992335,5218
"72716",20211,1988,5,0,3.9992173,5111
"72717",20211,1988,6,0,3.9992273,5176
"72718",20211,1988,7,0,3.9992616,5418
"72719",20211,1988,8,0,3.999255,5368
"72720",20211,1988,9,0,3.9992278,5180
"72721",20211,1989,1,0,3.9992373,5244
"72722",20211,1989,10,0,3.999262,5420
"72723",20211,1989,11,0,3.9992092,5058
"72724",20211,1989,12,0,3.999231,5202
"72725",20211,1989,2,0,3.9991643,4787
"72726",20211,1989,3,0,3.999252,5349
"72727",20211,1989,4,0,3.9992414,5272
"72728",20211,1989,5,0,3.999281,5563
"72729",20211,1989,6,0,3.999258,5391
"72730",20211,1989,7,0,3.999283,5579
"72731",20211,1989,8,0,3.9992902,5636
"72732",20211,1989,9,0,3.9992492,5328
"72733",20211,1990,1,0,3.9992955,5678
"72734",20211,1990,10,0,3.999198,4987
"72735",20211,1990,11,0,3.9991055,4472
"72736",20211,1990,12,0,3.9991255,4574
"72737",20211,1990,2,0,3.9992173,5111
"72738",20211,1990,3,0,3.999293,5659
"72739",20211,1990,4,0,3.999267,5458
"72740",20211,1990,5,0,3.9992604,5408
"72741",20211,1990,6,0,3.9991918,4949
"72742",20211,1990,7,0,3.9992394,5260
"72743",20211,1990,8,0,3.9992359,5235
"72744",20211,1990,9,0,3.9992032,5020
"72745",20211,1991,1,0,3.999119,4541
"72746",20211,1991,10,0,3.9991138,4514
"72747",20211,1991,11,0,3.999068,4292
"72748",20211,1991,12,0,3.999138,4641
"72749",20211,1991,2,0,3.9989688,3879
"72750",20211,1991,3,0,3.9991071,4480
"72751",20211,1991,4,0,3.9991102,4495
"72752",20211,1991,5,0,3.9991486,4698
"72753",20211,1991,6,0,3.999094,4415
"72754",20211,1991,7,0,3.9991317,4607
"72755",20211,1991,8,0,3.9991372,4636
"72756",20211,1991,9,0,3.999086,4376
"72757",20211,1992,1,0,3.999161,4767
"72758",20211,1992,10,0,3.9993818,6469
"72759",20211,1992,11,0,3.9992647,5440
"72760",20211,1992,12,0,3.9992976,5695
"72761",20211,1992,2,0,3.9992032,5020
"72762",20211,1992,3,0,3.9993045,5751
"72763",20211,1992,4,0,3.9992754,5521
"72764",20211,1992,5,0,3.9992752,5519
"72765",20211,1992,6,0,3.9993784,6436
"72766",20211,1992,7,0,3.999387,6526
"72767",20211,1992,8,0,3.999409,6767
"72768",20211,1992,9,0,3.9993744,6393
"72769",20211,1993,1,0,3.9992633,5429
"72770",20211,1993,10,0,3.9994044,6717
"72771",20211,1993,11,0,3.9993618,6268
"72772",20211,1993,12,0,3.9993854,6508
"72773",20211,1993,2,0,3.9991546,4731
"72774",20211,1993,3,0,3.9992828,5577
"72775",20211,1993,4,0,3.9993064,5767
"72776",20211,1993,5,0,3.9993396,6056
"72777",20211,1993,6,0,3.9993284,5955
"72778",20211,1993,7,0,3.9993756,6405
"72779",20211,1993,8,0,3.9994154,6843
"72780",20211,1993,9,0,3.9993854,6507
"72781",20211,1994,1,0,3.99935,6154
"72782",20211,1994,10,0,3.9983687,2452
"72783",20211,1994,11,0,3.998351,2426
"72784",20211,1994,12,0,3.9984164,2526
"72785",20211,1994,2,0,3.999284,5587
"72786",20211,1994,3,0,3.9994,6665
"72787",20211,1994,4,0,3.9993727,6377
"72788",20211,1994,5,0,3.9993863,6518
"72789",20211,1994,6,0,3.9988334,3429
"72790",20211,1994,7,0,3.9987786,3275
"72791",20211,1994,8,0,3.9988184,3385
"72792",20211,1994,9,0,3.9984906,2650
"72793",20211,1995,1,0,3.998368,2451
"72794",20211,1995,10,0,3.9985917,2840
"72795",20211,1995,11,0,3.9984922,2653
"72796",20211,1995,12,0,3.998482,2635
"72797",20211,1995,2,0,3.9981525,2165
"72798",20211,1995,3,0,3.998364,2445
"72799",20211,1995,4,0,3.9984586,2595
"72800",20211,1995,5,0,3.9984326,2552
"72801",20211,1995,6,0,3.9984164,2526
"72802",20211,1995,7,0,3.9984956,2659
"72803",20211,1995,8,0,3.998482,2635
"72804",20211,1995,9,0,3.998432,2551
"72805",20211,1996,1,0,3.9983606,2440
"72806",20211,1996,10,0,3.9984715,2617
"72807",20211,1996,11,0,3.998366,2448
"72808",20211,1996,12,0,3.9984071,2511
"72809",20211,1996,2,0,3.9982965,2348
"72810",20211,1996,3,0,3.998443,2569
"72811",20211,1996,4,0,3.9983008,2354
"72812",20211,1996,5,0,3.9984126,2520
"72813",20211,1996,6,0,3.998545,2749
"72814",20211,1996,7,0,3.9986618,2989
"72815",20211,1996,8,0,3.9986591,2983
"72816",20211,1996,9,0,3.9984877,2645
"72817",20211,1997,1,0,3.9980621,2064
"72818",20211,1997,10,0,3.9979424,1944
"72819",20211,1997,11,0,3.9977803,1802
"72820",20211,1997,12,0,3.9977863,1807
"72821",20211,1997,2,0,3.9975579,1638
"72822",20211,1997,3,0,3.9979155,1919
"72823",20211,1997,4,0,3.997897,1902
"72824",20211,1997,5,0,3.9979477,1949
"72825",20211,1997,6,0,3.9978378,1850
"72826",20211,1997,7,0,3.9979591,1960
"72827",20211,1997,8,0,3.9979665,1967
"72828",20211,1997,9,0,3.9978724,1880
"72829",20211,1998,1,0,3.997749,1777
"72830",20211,1998,10,0,3.997673,1719
"72831",20211,1998,11,0,3.9975185,1612
"72832",20211,1998,12,0,3.9976318,1689
"72833",20211,1998,2,0,3.9976594,1709
"72834",20211,1998,3,0,3.997862,1871
"72835",20211,1998,4,0,3.9978633,1872
"72836",20211,1998,5,0,3.9977925,1812
"72837",20211,1998,6,0,3.997825,1839
"72838",20211,1998,7,0,3.997877,1884
"72839",20211,1998,8,0,3.9978745,1882
"72840",20211,1998,9,0,3.9976416,1696
"72841",20211,1999,1,0,3.9975655,1643
"72842",20211,1999,10,0,3.9979622,1963
"72843",20211,1999,11,0,3.9981387,2149
"72844",20211,1999,12,0,3.9978936,1899
"72845",20211,1999,2,0,3.9976091,1673
"72846",20211,1999,3,0,3.997877,1884
"72847",20211,1999,4,0,3.997784,1805
"72848",20211,1999,5,0,3.9979024,1907
"72849",20211,1999,6,0,3.997996,1996
"72850",20211,1999,7,0,3.998107,2113
"72851",20211,1999,8,0,3.9980516,2053
"72852",20211,1999,9,0,3.9978273,1841
"72853",20211,2000,1,0,3.9978814,1888
"72854",20211,2000,10,0,3.9980602,2062
"72855",20211,2000,11,0,3.9980862,2090
"72856",20211,2000,12,0,3.9980118,2012
"72857",20211,2000,2,0,3.9977415,1771
"72858",20211,2000,3,0,3.9979124,1916
"72859",20211,2000,4,0,3.997826,1840
"72860",20211,2000,5,0,3.997957,1958
"72861",20211,2000,6,0,3.9979777,1978
"72862",20211,2000,7,0,3.9981265,2135
"72863",20211,2000,8,0,3.9980888,2093
"72864",20211,2000,9,0,3.9979799,1980
"72865",20211,2001,1,0,3.997989,1989
"72866",20211,2001,10,0,3.942857,70
"72867",20211,2001,12,0,3.9411764,68
"72868",20211,2001,2,0,3.9979253,1928
"72869",20211,2001,3,0,3.9979403,1942
"72870",20211,2001,4,0,3.9979002,1905
"72871",20211,2001,5,0,3.9976945,1735
"72872",20211,2001,6,0,3.9977925,1812
"72873",20211,2001,7,0,3.9971285,1393
"72874",20211,2001,8,0,3.997226,1442
"72875",20211,2001,9,0,3.9926875,547
"72876",20295,1991,1,0,3.9994268,6980
"72877",20295,1991,10,0,3.999273,5503
"72878",20295,1991,2,0,3.9993246,5922
"72879",20295,1991,3,0,3.999332,5987
"72880",20295,1991,4,0,3.9993165,5851
"72881",20295,1991,5,0,3.9992926,5654
"72882",20295,1991,6,0,3.9992867,5608
"72883",20295,1991,7,0,3.999284,5587
"72884",20295,1991,8,0,3.9992757,5523
"72885",20295,1991,9,0,3.9992633,5430
"72886",20304,2003,1,0,3.999508,8128
"72887",20304,2003,10,0,3.9996905,12927
"72888",20304,2003,11,0,3.9997132,13941
"72889",20304,2003,12,0,3.9997618,16801
"72890",20304,2003,2,0,3.9994752,7624
"72891",20304,2003,3,0,3.9994473,7237
"72892",20304,2003,4,0,3.9996057,10141
"72893",20304,2003,5,0,3.999626,10692
"72894",20304,2003,6,0,3.9996655,11957
"72895",20304,2003,7,0,3.999681,12536
"72896",20304,2003,8,0,3.999695,13117
"72897",20304,2003,9,0,3.9996526,11515
"72898",20304,2004,1,0,3.9997559,16377
"72899",20304,2004,10,0,3.9998848,34756
"72900",20304,2004,11,0,3.9998784,32887
"72901",20304,2004,12,0,3.9998815,33731
"72902",20304,2004,2,0,3.9997404,15413
"72903",20304,2004,3,0,3.9997199,14281
"72904",20304,2004,4,0,3.9996912,12954
"72905",20304,2004,5,0,3.999699,13299
"72906",20304,2004,6,0,3.99976,16664
"72907",20304,2004,7,0,3.999767,17166
"72908",20304,2004,8,0,3.9998865,35275
"72909",20304,2004,9,0,3.999883,34176
"72910",20304,2005,1,0,3.9998817,33836
"72911",20304,2005,10,0,3.9998991,39651
"72912",20304,2005,11,0,3.9998953,38223
"72913",20304,2005,12,0,3.9998932,37453
"72914",20304,2005,2,0,3.99988,33356
"72915",20304,2005,3,0,3.9998975,38976
"72916",20304,2005,4,0,3.9998934,37510
"72917",20304,2005,5,0,3.999896,38439
"72918",20304,2005,6,0,3.9998949,38067
"72919",20304,2005,7,0,3.9998968,38760
"72920",20304,2005,8,0,3.9998999,39923
"72921",20304,2005,9,0,3.9998946,37952
"72922",20304,2006,1,0,3.9998946,37916
"72923",20304,2006,10,0,3.9999027,41162
"72924",20304,2006,11,0,3.9998975,39016
"72925",20304,2006,12,0,3.9998999,39991
"72926",20304,2006,2,0,3.9998875,35566
"72927",20304,2006,3,0,3.9999018,40725
"72928",20304,2006,4,0,3.9998987,39489
"72929",20304,2006,5,0,3.9999022,40923
"72930",20304,2006,6,0,3.9999025,41039
"72931",20304,2006,7,0,3.999905,42204
"72932",20304,2006,8,0,3.9999063,42731
"72933",20304,2006,9,0,3.9998994,39769
"72934",20304,2007,1,0,3.9999037,41528
"72935",20304,2007,10,0,3.9999118,45401
"72936",20304,2007,11,0,3.9999073,43089
"72937",20304,2007,12,0,3.9999075,43277
"72938",20304,2007,2,0,3.9998941,37828
"72939",20304,2007,3,0,3.9999092,44046
"72940",20304,2007,4,0,3.9999058,42434
"72941",20304,2007,5,0,3.9999099,44392
"72942",20304,2007,6,0,3.9999108,44858
"72943",20304,2007,7,0,3.9999146,46809
"72944",20304,2007,8,0,3.9999158,47577
"72945",20304,2007,9,0,3.9999077,43351
"72946",20304,2008,1,0,3.9999044,41870
"72947",20304,2008,10,0,3.999899,39532
"72948",20304,2008,11,0,3.9998899,36344
"72949",20304,2008,12,0,3.9998934,37534
"72950",20304,2008,2,0,3.9998994,39744
"72951",20304,2008,3,0,3.9999113,45158
"72952",20304,2008,4,0,3.9999075,43215
